content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"sudah main pubg dari 2022, sejak tadi pagi disuru login ulang dan selalu ada ""Authorization Revoked (611,0)"". Dan juga akun google saya tidak ada di tempat login.",1,Negatif,sudah main pubg dari  sejak tadi pagi disuru login ulang dan selalu ada authorization revoked  dan juga akun google saya tidak ada di tempat login,main pubg pagi disuru login ulang authorization revoked akun google login,"['main', 'pubg', 'pagi', 'disuru', 'login', 'ulang', 'authorization', 'revoked', 'akun', 'google', 'login']",main pubg pagi disuru login ulang authorization revoked akun google login
Sering jaringannya gak stabil. Kenapa pasa dapat kil yg banyak jaringan yoba2 merah. Nanti pasti hendsot baru jaringan stabil.,1,Negatif,sering jaringannya gak stabil kenapa pasa dapat kil yg banyak jaringan yoba merah nanti pasti hendsot baru jaringan stabil,jaringannya gak stabil pasa kil yg jaringan yoba merah hendsot jaringan stabil,"['jaringannya', 'gak', 'stabil', 'pasa', 'kil', 'yg', 'jaringan', 'yoba', 'merah', 'hendsot', 'jaringan', 'stabil']",jaring gak stabil pasa kil yg jaring yoba merah hendsot jaring stabil
"Tolong Perbaikin masalah TIME OUT,lah itu mengggu banget,pake data bisa masuk,tapi saat pake WiFi,time out,udah ngelakuin banyak cara masih aja time,out jadi malas main,semoga di Perbaiki sama pihak pubg nya Thanks you",2,Negatif,tolong perbaikin masalah time outlah itu mengggu bangetpake data bisa masuktapi saat pake wifitime outudah ngelakuin banyak cara masih aja timeout jadi malas mainsemoga di perbaiki sama pihak pubg nya thanks you,tolong perbaikin time outlah mengggu bangetpake data masuktapi pake wifitime outudah ngelakuin aja timeout malas mainsemoga perbaiki pubg nya thanks you,"['tolong', 'perbaikin', 'time', 'outlah', 'mengggu', 'bangetpake', 'data', 'masuktapi', 'pake', 'wifitime', 'outudah', 'ngelakuin', 'aja', 'timeout', 'malas', 'mainsemoga', 'perbaiki', 'pubg', 'nya', 'thanks', 'you']",tolong perbaikin time outlah mengggu bangetpake data masuktapi pake wifitime outudah ngelakuin aja timeout malas mainsemoga baik pubg nya thanks you
"Akun saya di banned tiba². padahal saya murni tidak melakukan curang sama sekali, Parah banget. Apalagi saya berlangganan prime plus, akun d nonaktifkan tpi tagihannya tetap berjalan 🤬🖕🖕🖕",1,Negatif,akun saya di banned tiba padahal saya murni tidak melakukan curang sama sekali parah banget apalagi saya berlangganan prime plus akun d nonaktifkan tpi tagihannya tetap berjalan ,akun banned murni curang parah banget berlangganan prime plus akun d nonaktifkan tpi tagihannya berjalan,"['akun', 'banned', 'murni', 'curang', 'parah', 'banget', 'berlangganan', 'prime', 'plus', 'akun', 'd', 'nonaktifkan', 'tpi', 'tagihannya', 'berjalan']",akun banned murni curang parah banget langgan prime plus akun d nonaktif tpi tagih jalan
"Masalah Fps Lumayan berkurang ,tetapi terkadang ada bug dimana mobil stuck ,tidak bisa dikendarai ,dan pengalaman game kurang optimal . Dan mohon agar barang yg ada di inventaris Rumah 🏡 bisa dijual ,sekian terima kasih ya.",5,Positif,masalah fps lumayan berkurang tetapi terkadang ada bug dimana mobil stuck tidak bisa dikendarai dan pengalaman game kurang optimal  dan mohon agar barang yg ada di inventaris rumah  bisa dijual sekian terima kasih ya,fps lumayan berkurang terkadang bug dimana mobil stuck dikendarai pengalaman game optimal mohon barang yg inventaris rumah dijual sekian terima kasih ya,"['fps', 'lumayan', 'berkurang', 'terkadang', 'bug', 'dimana', 'mobil', 'stuck', 'dikendarai', 'pengalaman', 'game', 'optimal', 'mohon', 'barang', 'yg', 'inventaris', 'rumah', 'dijual', 'sekian', 'terima', 'kasih', 'ya']",fps lumayan kurang terkadang bug mana mobil stuck kendara alam game optimal mohon barang yg inventaris rumah jual sekian terima kasih ya
"Makin kesini bukanya kebih baik, malah banyak masalah ngelek, ngelek, hp udh 12/ 512 gb msh aja, jaringan bagus full,, ms 677 parah,, mana ditambah bangun rumah segala jd campur aduk KACAU ini..",5,Positif,makin kesini bukanya kebih baik malah banyak masalah ngelek ngelek hp udh   gb msh aja jaringan bagus full ms  parah mana ditambah bangun rumah segala jd campur aduk kacau ini,kesini bukanya kebih ngelek ngelek hp udh gb msh aja jaringan bagus full ms parah ditambah bangun rumah jd campur aduk kacau,"['kesini', 'bukanya', 'kebih', 'ngelek', 'ngelek', 'hp', 'udh', 'gb', 'msh', 'aja', 'jaringan', 'bagus', 'full', 'ms', 'parah', 'ditambah', 'bangun', 'rumah', 'jd', 'campur', 'aduk', 'kacau']",kesini buka kebih ngelek ngelek hp udh gb msh aja jaring bagus full ms parah tambah bangun rumah jd campur aduk kacau
"Sangat buruk bugnya, emot masuk tiernya masih emot crown, padahal saya sudah ace master. Sudah saya download semua data, tapi masih juga ada bugnya. Semakin update semakin tidak jelas game pubg ini. Tolong sempurnakan kembali gamenya. Supaya semua player akan terasa nyaman",1,Negatif,sangat buruk bugnya emot masuk tiernya masih emot crown padahal saya sudah ace master sudah saya download semua data tapi masih juga ada bugnya semakin update semakin tidak jelas game pubg ini tolong sempurnakan kembali gamenya supaya semua player akan terasa nyaman,buruk bugnya emot masuk tiernya emot crown ace master download data bugnya update game pubg tolong sempurnakan gamenya player nyaman,"['buruk', 'bugnya', 'emot', 'masuk', 'tiernya', 'emot', 'crown', 'ace', 'master', 'download', 'data', 'bugnya', 'update', 'game', 'pubg', 'tolong', 'sempurnakan', 'gamenya', 'player', 'nyaman']",buruk bugnya emot masuk tiernya emot crown ace master download data bugnya update game pubg tolong sempurna gamenya player nyaman
Game pabji sangat seru dan sangat mendidik. Game pabji ini mengajari kita untuk menembak namun saat aku mencoba menembak perempuan malah tidak sesuai dengan game pabjii. Tapi aku tetap semangat main pabjinya terimakasih garena aku cinta garena,5,Positif,game pabji sangat seru dan sangat mendidik game pabji ini mengajari kita untuk menembak namun saat aku mencoba menembak perempuan malah tidak sesuai dengan game pabjii tapi aku tetap semangat main pabjinya terimakasih garena aku cinta garena,game pabji seru mendidik game pabji mengajari menembak mencoba menembak perempuan sesuai game pabjii semangat main pabjinya terimakasih garena cinta garena,"['game', 'pabji', 'seru', 'mendidik', 'game', 'pabji', 'mengajari', 'menembak', 'mencoba', 'menembak', 'perempuan', 'sesuai', 'game', 'pabjii', 'semangat', 'main', 'pabjinya', 'terimakasih', 'garena', 'cinta', 'garena']",game pabji seru didik game pabji ajar tembak coba tembak perempuan sesuai game pabjii semangat main pabjinya terimakasih garena cinta garena
"Misinya Misi KONTOLLL, seperti EVENT PMSL PASS, lelah saya mengerjain semuanya misi terkecuali dengan misi yang terkahir harus memakai UC untuk mendapatkan hadiah jika harus memakai UC untuk mendapatkan hadiah kenapa misi yang pertama tidak perlu memakai UC? Yang miskin tetap lah miskin tidak bisa merasakan 30 persen seperti orang kaya Padahal penghasilan lu minimal 50 miliar dolar perbulan tetapi hanya memberikan hadiah gratis kepada pemain player miskin hal sekecil itu saja tidak bisa kau?????",1,Negatif,misinya misi kontolll seperti event pmsl pass lelah saya mengerjain semuanya misi terkecuali dengan misi yang terkahir harus memakai uc untuk mendapatkan hadiah jika harus memakai uc untuk mendapatkan hadiah kenapa misi yang pertama tidak perlu memakai uc yang miskin tetap lah miskin tidak bisa merasakan  persen seperti orang kaya padahal penghasilan lu minimal  miliar dolar perbulan tetapi hanya memberikan hadiah gratis kepada pemain player miskin hal sekecil itu saja tidak bisa kau,misinya misi kontolll event pmsl pass lelah mengerjain misi terkecuali misi terkahir memakai uc hadiah memakai uc hadiah misi memakai uc miskin miskin merasakan persen orang kaya penghasilan lu minimal miliar dolar perbulan hadiah gratis pemain player miskin kau,"['misinya', 'misi', 'kontolll', 'event', 'pmsl', 'pass', 'lelah', 'mengerjain', 'misi', 'terkecuali', 'misi', 'terkahir', 'memakai', 'uc', 'hadiah', 'memakai', 'uc', 'hadiah', 'misi', 'memakai', 'uc', 'miskin', 'miskin', 'merasakan', 'persen', 'orang', 'kaya', 'penghasilan', 'lu', 'minimal', 'miliar', 'dolar', 'perbulan', 'hadiah', 'gratis', 'pemain', 'player', 'miskin', 'kau']",misi misi kontolll event pmsl pass lelah mengerjain misi kecuali misi terkahir pakai uc hadiah pakai uc hadiah misi pakai uc miskin miskin rasa persen orang kaya hasil lu minimal miliar dolar bulan hadiah gratis main player miskin kau
"Makin sini fitur game nya makin bagus,map dtambah ..tapi game nya makin gak enak,udah banyak bug,mau main susah banget masuk ke battle royal nya,apa karena user2 pubg udah pada nggak main",1,Negatif,makin sini fitur game nya makin bagusmap dtambah tapi game nya makin gak enakudah banyak bugmau main susah banget masuk ke battle royal nyaapa karena user pubg udah pada nggak main,fitur game nya bagusmap dtambah game nya gak enakudah bugmau main susah banget masuk battle royal nyaapa user pubg udah nggak main,"['fitur', 'game', 'nya', 'bagusmap', 'dtambah', 'game', 'nya', 'gak', 'enakudah', 'bugmau', 'main', 'susah', 'banget', 'masuk', 'battle', 'royal', 'nyaapa', 'user', 'pubg', 'udah', 'nggak', 'main']",fitur game nya bagusmap dtambah game nya gak enakudah bugmau main susah banget masuk battle royal nyaapa user pubg udah nggak main
"Tolong diperbaiki lagi dong, masa pas login lewat no hp trs udh sukses verifikasi malah error, saya mau main jadi susah, login gk bisa bisa, mohon dipermudah tolong, tiap mau captcha juga responnya operation too often, mau main aja susah banget jadinya",5,Positif,tolong diperbaiki lagi dong masa pas login lewat no hp trs udh sukses verifikasi malah error saya mau main jadi susah login gk bisa bisa mohon dipermudah tolong tiap mau captcha juga responnya operation too often mau main aja susah banget jadinya,tolong diperbaiki pas login no hp trs udh sukses verifikasi error main susah login gk mohon dipermudah tolong captcha responnya operation too often main aja susah banget,"['tolong', 'diperbaiki', 'pas', 'login', 'no', 'hp', 'trs', 'udh', 'sukses', 'verifikasi', 'error', 'main', 'susah', 'login', 'gk', 'mohon', 'dipermudah', 'tolong', 'captcha', 'responnya', 'operation', 'too', 'often', 'main', 'aja', 'susah', 'banget']",tolong baik pas login no hp trs udh sukses verifikasi error main susah login gk mohon mudah tolong captcha responnya operation too often main aja susah banget
"Lebih suka pubg dulu dari pada sekarang servernya ga jelas aku mau login tiba tiba balik ke awal pilihan login pake apa fb atau apa , sudah pake email saat harus pasang puzzle udh pas padahal baru 1 kali masang malah di anggap gagal ,(operation too often,please retry), game sampah sekarang pubg dulu bagus",1,Negatif,lebih suka pubg dulu dari pada sekarang servernya ga jelas aku mau login tiba tiba balik ke awal pilihan login pake apa fb atau apa  sudah pake email saat harus pasang puzzle udh pas padahal baru  kali masang malah di anggap gagal operation too oftenplease retry game sampah sekarang pubg dulu bagus,suka pubg servernya ga login pilihan login pake fb pake email pasang puzzle udh pas kali masang anggap gagal operation too oftenplease retry game sampah pubg bagus,"['suka', 'pubg', 'servernya', 'ga', 'login', 'pilihan', 'login', 'pake', 'fb', 'pake', 'email', 'pasang', 'puzzle', 'udh', 'pas', 'kali', 'masang', 'anggap', 'gagal', 'operation', 'too', 'oftenplease', 'retry', 'game', 'sampah', 'pubg', 'bagus']",suka pubg servernya ga login pilih login pake fb pake email pasang puzzle udh pas kali masang anggap gagal operation too oftenplease retry game sampah pubg bagus
Game udah bagus tapi di perbaiki soalnya setiap masuk kayak jaringan gk stabil padahal jaringan gw lancar banget trus di suruh kembali di halaman buat login akun Sama satu lagi kebanyakan game lain menghina game kayak kena azab coba ganti asapnya menjadi kyk roh yg melayang,5,Positif,game udah bagus tapi di perbaiki soalnya setiap masuk kayak jaringan gk stabil padahal jaringan gw lancar banget trus di suruh kembali di halaman buat login akun sama satu lagi kebanyakan game lain menghina game kayak kena azab coba ganti asapnya menjadi kyk roh yg melayang,game udah bagus perbaiki masuk kayak jaringan gk stabil jaringan gw lancar banget trus suruh halaman login akun kebanyakan game menghina game kayak kena azab coba ganti asapnya kyk roh yg melayang,"['game', 'udah', 'bagus', 'perbaiki', 'masuk', 'kayak', 'jaringan', 'gk', 'stabil', 'jaringan', 'gw', 'lancar', 'banget', 'trus', 'suruh', 'halaman', 'login', 'akun', 'kebanyakan', 'game', 'menghina', 'game', 'kayak', 'kena', 'azab', 'coba', 'ganti', 'asapnya', 'kyk', 'roh', 'yg', 'melayang']",game udah bagus baik masuk kayak jaring gk stabil jaring gw lancar banget trus suruh halaman login akun banyak game hina game kayak kena azab coba ganti asap kyk roh yg layang
tolong diperbaiki koneksinya. udah pake wifi tapi msh aja lag padahal youtubenya aja lancar banget perbaiki juga bugnya masih banyak. trims,1,Negatif,tolong diperbaiki koneksinya udah pake wifi tapi msh aja lag padahal youtubenya aja lancar banget perbaiki juga bugnya masih banyak trims,tolong diperbaiki koneksinya udah pake wifi msh aja lag youtubenya aja lancar banget perbaiki bugnya trims,"['tolong', 'diperbaiki', 'koneksinya', 'udah', 'pake', 'wifi', 'msh', 'aja', 'lag', 'youtubenya', 'aja', 'lancar', 'banget', 'perbaiki', 'bugnya', 'trims']",tolong baik koneksi udah pake wifi msh aja lag youtubenya aja lancar banget baik bugnya trims
"Bintang 1 (Edit) developer yg terhormat,responds tentang [layanan pelanggan] sangat tidak membantu terhadap masalah saya dikarenakan permainan saya ditemukan oleh pemain yang lebih jago ketimbang saya dan saya frustasi terhadap permainan tersebut,dan eventnya sangat menjengkelkan dan mengecewakan.",1,Negatif,bintang  edit developer yg terhormatresponds tentang layanan pelanggan sangat tidak membantu terhadap masalah saya dikarenakan permainan saya ditemukan oleh pemain yang lebih jago ketimbang saya dan saya frustasi terhadap permainan tersebutdan eventnya sangat menjengkelkan dan mengecewakan,bintang edit developer yg terhormatresponds layanan pelanggan membantu permainan ditemukan pemain jago ketimbang frustasi permainan tersebutdan eventnya menjengkelkan mengecewakan,"['bintang', 'edit', 'developer', 'yg', 'terhormatresponds', 'layanan', 'pelanggan', 'membantu', 'permainan', 'ditemukan', 'pemain', 'jago', 'ketimbang', 'frustasi', 'permainan', 'tersebutdan', 'eventnya', 'menjengkelkan', 'mengecewakan']",bintang edit developer yg terhormatresponds layan langgan bantu main temu main jago ketimbang frustasi main tersebutdan eventnya jengkel kecewa
"Ni game emang bagus, cuman kenpa si dari dulu bug mic yang tiba tiba ilang suara padahal gua lagi on mic, terus satu lagi ni kenapa ya login pake no telepon ga bisa masuk, mana akun gua di kaitkan sama no tlpon lagi, tolong dong buat dev, itu akunku satu satunya ini juga gua buat lagi, sementara bintang 2 dulu tar ada comfir bisa masuk no telepon aku naikin jadi 5🙏",2,Negatif,ni game emang bagus cuman kenpa si dari dulu bug mic yang tiba tiba ilang suara padahal gua lagi on mic terus satu lagi ni kenapa ya login pake no telepon ga bisa masuk mana akun gua di kaitkan sama no tlpon lagi tolong dong buat dev itu akunku satu satunya ini juga gua buat lagi sementara bintang  dulu tar ada comfir bisa masuk no telepon aku naikin jadi ,ni game emang bagus cuman kenpa si bug mic ilang suara gua on mic ni ya login pake no telepon ga masuk akun gua kaitkan no tlpon tolong dev akunku satunya gua bintang tar comfir masuk no telepon naikin,"['ni', 'game', 'emang', 'bagus', 'cuman', 'kenpa', 'si', 'bug', 'mic', 'ilang', 'suara', 'gua', 'on', 'mic', 'ni', 'ya', 'login', 'pake', 'no', 'telepon', 'ga', 'masuk', 'akun', 'gua', 'kaitkan', 'no', 'tlpon', 'tolong', 'dev', 'akunku', 'satunya', 'gua', 'bintang', 'tar', 'comfir', 'masuk', 'no', 'telepon', 'naikin']",ni game emang bagus cuman kenpa si bug mic ilang suara gua on mic ni ya login pake no telepon ga masuk akun gua kait no tlpon tolong dev akun satu gua bintang tar comfir masuk no telepon naikin
"tolong kondisikan jaringannya. saat ketemu musuh 300ms, stelah knock 20ms, kyaknya pngen pensi klo main kyak gini..",1,Negatif,tolong kondisikan jaringannya saat ketemu musuh ms stelah knock ms kyaknya pngen pensi klo main kyak gini,tolong kondisikan jaringannya ketemu musuh ms stelah knock ms kyaknya pngen pensi klo main kyak gini,"['tolong', 'kondisikan', 'jaringannya', 'ketemu', 'musuh', 'ms', 'stelah', 'knock', 'ms', 'kyaknya', 'pngen', 'pensi', 'klo', 'main', 'kyak', 'gini']",tolong kondisi jaring ketemu musuh ms stelah knock ms kyaknya pngen pensi klo main kyak gin
"Sangat Buruk, sering keluar sendiri, Matchmaking yg Tidak Adil, musuh terlalu kuat!!! FPS sering drop, not RECOMMENDED!",1,Negatif,sangat buruk sering keluar sendiri matchmaking yg tidak adil musuh terlalu kuat fps sering drop not recommended,buruk matchmaking yg adil musuh kuat fps drop not recommended,"['buruk', 'matchmaking', 'yg', 'adil', 'musuh', 'kuat', 'fps', 'drop', 'not', 'recommended']",buruk matchmaking yg adil musuh kuat fps drop not recommended
"Game dengan bug yg selalu ada, 1. Nyangkut di pesawat , tidak ada tombol lompat dll 2. Item yg di ambil tidak muncul di tas 3. Terdapat notif file rusak saat di loby Sudah hapus all data dan install ulang tetap seperti itu 4. Bug terjadi setiap game dimulai",1,Negatif,game dengan bug yg selalu ada  nyangkut di pesawat  tidak ada tombol lompat dll  item yg di ambil tidak muncul di tas  terdapat notif file rusak saat di loby sudah hapus all data dan install ulang tetap seperti itu  bug terjadi setiap game dimulai,game bug yg nyangkut pesawat tombol lompat dll item yg ambil muncul tas notif file rusak loby hapus all data install ulang bug game,"['game', 'bug', 'yg', 'nyangkut', 'pesawat', 'tombol', 'lompat', 'dll', 'item', 'yg', 'ambil', 'muncul', 'tas', 'notif', 'file', 'rusak', 'loby', 'hapus', 'all', 'data', 'install', 'ulang', 'bug', 'game']",game bug yg nyangkut pesawat tombol lompat dll item yg ambil muncul tas notif file rusak loby hapus all data install ulang bug game
"Suara step bot sama kya player... Suara step musuh di mna di map bukan di posisi nya map... Ga jelas, mps ping juga ga stabil... Turun dari pesawat aja arahnya ke samping bukan di tengah, kadang suka ngejak. Miui aja udah 14.. Percumah klo prosesor tinggi tapi gamenya ga maksimal tolollll",1,Negatif,suara step bot sama kya player suara step musuh di mna di map bukan di posisi nya map ga jelas mps ping juga ga stabil turun dari pesawat aja arahnya ke samping bukan di tengah kadang suka ngejak miui aja udah  percumah klo prosesor tinggi tapi gamenya ga maksimal tolollll,suara step bot kya player suara step musuh mna map posisi nya map ga mps ping ga stabil turun pesawat aja arahnya samping kadang suka ngejak miui aja udah percumah klo prosesor gamenya ga maksimal tolollll,"['suara', 'step', 'bot', 'kya', 'player', 'suara', 'step', 'musuh', 'mna', 'map', 'posisi', 'nya', 'map', 'ga', 'mps', 'ping', 'ga', 'stabil', 'turun', 'pesawat', 'aja', 'arahnya', 'samping', 'kadang', 'suka', 'ngejak', 'miui', 'aja', 'udah', 'percumah', 'klo', 'prosesor', 'gamenya', 'ga', 'maksimal', 'tolollll']",suara step bot kya player suara step musuh mna map posisi nya map ga mps ping ga stabil turun pesawat aja arah samping kadang suka ngejak miui aja udah percumah klo prosesor gamenya ga maksimal tolollll
"Padahal udah janjian latihan sama anak klan,mreka sudah berjam2 tungguin saya ,,tpi saya tdk bisa login dri siang sampai skrang hanya gara2 verifikasi puzzle itu..",4,Positif,padahal udah janjian latihan sama anak klanmreka sudah berjam tungguin saya tpi saya tdk bisa login dri siang sampai skrang hanya gara verifikasi puzzle itu,udah janjian latihan anak klanmreka berjam tungguin tpi tdk login dri siang skrang gara verifikasi puzzle,"['udah', 'janjian', 'latihan', 'anak', 'klanmreka', 'berjam', 'tungguin', 'tpi', 'tdk', 'login', 'dri', 'siang', 'skrang', 'gara', 'verifikasi', 'puzzle']",udah janji latih anak klanmreka jam tungguin tpi tdk login dri siang skrang gara verifikasi puzzle
"Tolong di mod tpp solo/duo/fpp, di percepat match in gamenya, masa banyak fitur mod game gak bisa di mainkan, kan percuma ukuran data besar juga, gak apa-apa bot semua juga, yang penting bisa main",1,Negatif,tolong di mod tpp soloduofpp di percepat match in gamenya masa banyak fitur mod game gak bisa di mainkan kan percuma ukuran data besar juga gak apaapa bot semua juga yang penting bisa main,tolong mod tpp soloduofpp percepat match in gamenya fitur mod game gak mainkan ukuran data gak apaapa bot main,"['tolong', 'mod', 'tpp', 'soloduofpp', 'percepat', 'match', 'in', 'gamenya', 'fitur', 'mod', 'game', 'gak', 'mainkan', 'ukuran', 'data', 'gak', 'apaapa', 'bot', 'main']",tolong mod tpp soloduofpp cepat match in gamenya fitur mod game gak main ukur data gak apaapa bot main
"Pliss update nya jangan keseringan apalagi update nya 1 bulan sekali,terus ukurannya biasa sampe 700 mb, kembalikan pubg seperti dulu lagi,dimana update nya sekali kali doang",2,Negatif,pliss update nya jangan keseringan apalagi update nya  bulan sekaliterus ukurannya biasa sampe  mb kembalikan pubg seperti dulu lagidimana update nya sekali kali doang,pliss update nya keseringan update nya sekaliterus ukurannya sampe mb kembalikan pubg lagidimana update nya kali doang,"['pliss', 'update', 'nya', 'keseringan', 'update', 'nya', 'sekaliterus', 'ukurannya', 'sampe', 'mb', 'kembalikan', 'pubg', 'lagidimana', 'update', 'nya', 'kali', 'doang']",pliss update nya sering update nya sekaliterus ukur sampe mb kembali pubg lagidimana update nya kali doang
"Jujur dari game nya seru tapi saya mengalami bug peek , Saya gak bisa peek kanan sambil nge scope tapi kalo peek kiri bisa tolong di perbaiki",4,Positif,jujur dari game nya seru tapi saya mengalami bug peek  saya gak bisa peek kanan sambil nge scope tapi kalo peek kiri bisa tolong di perbaiki,jujur game nya seru mengalami bug peek gak peek kanan nge scope kalo peek kiri tolong perbaiki,"['jujur', 'game', 'nya', 'seru', 'mengalami', 'bug', 'peek', 'gak', 'peek', 'kanan', 'nge', 'scope', 'kalo', 'peek', 'kiri', 'tolong', 'perbaiki']",jujur game nya seru alami bug peek gak peek kanan nge scope kalo peek kiri tolong baik
"Untuk admind game PUBG, mengapa kok Apk nya gk bisa lagi login dari akun facebook, uda 2 hari sya tidak bisa bermain game PUBG akibat gagal login dari facebook, pdahal akun yang saya punya hanya satu satunya yang saya daftarkan login lewat facebook, tolong di bantu agar saya bisa bermain lagi",1,Negatif,untuk admind game pubg mengapa kok apk nya gk bisa lagi login dari akun facebook uda  hari sya tidak bisa bermain game pubg akibat gagal login dari facebook pdahal akun yang saya punya hanya satu satunya yang saya daftarkan login lewat facebook tolong di bantu agar saya bisa bermain lagi,admind game pubg apk nya gk login akun facebook uda sya bermain game pubg akibat gagal login facebook pdahal akun satunya daftarkan login facebook tolong bantu bermain,"['admind', 'game', 'pubg', 'apk', 'nya', 'gk', 'login', 'akun', 'facebook', 'uda', 'sya', 'bermain', 'game', 'pubg', 'akibat', 'gagal', 'login', 'facebook', 'pdahal', 'akun', 'satunya', 'daftarkan', 'login', 'facebook', 'tolong', 'bantu', 'bermain']",admind game pubg apk nya gk login akun facebook uda sya main game pubg akibat gagal login facebook pdahal akun satu daftar login facebook tolong bantu main
Tolong lah kalau kita main di renk jang keterlaluan kurangin nilay masak di peringkat 70 mines ny 30 .tapi kalau pringat di bawah 20 + nya dikit bget tolong di perbaiki .lama² males main nya,1,Negatif,tolong lah kalau kita main di renk jang keterlaluan kurangin nilay masak di peringkat  mines ny  tapi kalau pringat di bawah   nya dikit bget tolong di perbaiki lama males main nya,tolong main renk jang kurangin nilay masak peringkat mines ny pringat nya dikit bget tolong perbaiki males main nya,"['tolong', 'main', 'renk', 'jang', 'kurangin', 'nilay', 'masak', 'peringkat', 'mines', 'ny', 'pringat', 'nya', 'dikit', 'bget', 'tolong', 'perbaiki', 'males', 'main', 'nya']",tolong main renk jang rangin nilay masak peringkat mes ny pringat nya dikit bget tolong baik males main nya
Awal saya kasih bintang 5 karena ada bug yg di salah gunakan juga banyak pemain curang saya kasih 3 bintang Sekarang update meca full sampai 12GB yg awal main pakek hape RAM 4 enak sekarang berat banyak yang ngeluh pemain lama juga mau pensiun lama lama pensi semuah saya kasih 1 bintang,1,Negatif,awal saya kasih bintang  karena ada bug yg di salah gunakan juga banyak pemain curang saya kasih  bintang sekarang update meca full sampai gb yg awal main pakek hape ram  enak sekarang berat banyak yang ngeluh pemain lama juga mau pensiun lama lama pensi semuah saya kasih  bintang,kasih bintang bug yg salah pemain curang kasih bintang update meca full gb yg main pakek hape ram enak berat ngeluh pemain pensiun pensi semuah kasih bintang,"['kasih', 'bintang', 'bug', 'yg', 'salah', 'pemain', 'curang', 'kasih', 'bintang', 'update', 'meca', 'full', 'gb', 'yg', 'main', 'pakek', 'hape', 'ram', 'enak', 'berat', 'ngeluh', 'pemain', 'pensiun', 'pensi', 'semuah', 'kasih', 'bintang']",kasih bintang bug yg salah main curang kasih bintang update meca full gb yg main pakek hape ram enak berat ngeluh main pensiun pensi semuah kasih bintang
"kenapa semakin naik level rank, semakin rusak step lawan walau sudah kedengaran langkah lawan. kadang stepnya di depan kaget ternyata lawannya di belakang. maksudnya gimana cara game ini? kalau seperti itu lebih baik jangan di tampilkan tanda step lawan kalau tidak sesuai... tolong di perbaiki.",2,Negatif,kenapa semakin naik level rank semakin rusak step lawan walau sudah kedengaran langkah lawan kadang stepnya di depan kaget ternyata lawannya di belakang maksudnya gimana cara game ini kalau seperti itu lebih baik jangan di tampilkan tanda step lawan kalau tidak sesuai tolong di perbaiki,level rank rusak step lawan kedengaran langkah lawan kadang stepnya kaget lawannya maksudnya gimana game tampilkan tanda step lawan sesuai tolong perbaiki,"['level', 'rank', 'rusak', 'step', 'lawan', 'kedengaran', 'langkah', 'lawan', 'kadang', 'stepnya', 'kaget', 'lawannya', 'maksudnya', 'gimana', 'game', 'tampilkan', 'tanda', 'step', 'lawan', 'sesuai', 'tolong', 'perbaiki']",level rank rusak step lawan dengar langkah lawan kadang step kaget lawan maksud gimana game tampil tanda step lawan sesuai tolong baik
"Penyimpanannya terlalu boros,sampai sampai hp ram 4 masih kurang,soalnya setiap apdate versinya selalu nambah.jadi banyak makan kapasitas hp",2,Negatif,penyimpanannya terlalu borossampai sampai hp ram  masih kurangsoalnya setiap apdate versinya selalu nambahjadi banyak makan kapasitas hp,penyimpanannya borossampai hp ram kurangsoalnya apdate versinya nambahjadi makan kapasitas hp,"['penyimpanannya', 'borossampai', 'hp', 'ram', 'kurangsoalnya', 'apdate', 'versinya', 'nambahjadi', 'makan', 'kapasitas', 'hp']",simpan borossampai hp ram kurangsoalnya apdate versi nambahjadi makan kapasitas hp
"Makin kesini makin rusak sistem matcmakingnya , di kasih random low tier dan di kasih musuh high tier , makin kesini makin hancur ini game !!",1,Negatif,makin kesini makin rusak sistem matcmakingnya  di kasih random low tier dan di kasih musuh high tier  makin kesini makin hancur ini game ,kesini rusak sistem matcmakingnya kasih random low tier kasih musuh high tier kesini hancur game,"['kesini', 'rusak', 'sistem', 'matcmakingnya', 'kasih', 'random', 'low', 'tier', 'kasih', 'musuh', 'high', 'tier', 'kesini', 'hancur', 'game']",kesini rusak sistem matcmakingnya kasih random low tier kasih musuh high tier kesini hancur game
