content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"Tolong, perbaikan jaringan dam frame rate dalam permainan di perbaiki. Ketika bermain dan bertemu musuh memiliki potensi ping naik sangat tinggi. Sangat tidak nyaman dalam memainkannya karena hal ini. Tolong diperbaiki lah. Saya bermain game lain bisa lancar dan nyaman tetapi hanya game anda saja yang mengalami naik turun ping yang tidak jelas sedangkan game sebelah lebih stabil. Jangan device dan jaringan player yang disalahkan karena ketika bermain game kompetitor jaringan saya stabil.",1,Negatif,tolong perbaikan jaringan dam frame rate dalam permainan di perbaiki ketika bermain dan bertemu musuh memiliki potensi ping naik sangat tinggi sangat tidak nyaman dalam memainkannya karena hal ini tolong diperbaiki lah saya bermain game lain bisa lancar dan nyaman tetapi hanya game anda saja yang mengalami naik turun ping yang tidak jelas sedangkan game sebelah lebih stabil jangan device dan jaringan player yang disalahkan karena ketika bermain game kompetitor jaringan saya stabil,tolong perbaikan jaringan dam frame rate permainan perbaiki bermain bertemu musuh memiliki potensi ping nyaman memainkannya tolong diperbaiki bermain game lancar nyaman game mengalami turun ping game sebelah stabil device jaringan player disalahkan bermain game kompetitor jaringan stabil,"['tolong', 'perbaikan', 'jaringan', 'dam', 'frame', 'rate', 'permainan', 'perbaiki', 'bermain', 'bertemu', 'musuh', 'memiliki', 'potensi', 'ping', 'nyaman', 'memainkannya', 'tolong', 'diperbaiki', 'bermain', 'game', 'lancar', 'nyaman', 'game', 'mengalami', 'turun', 'ping', 'game', 'sebelah', 'stabil', 'device', 'jaringan', 'player', 'disalahkan', 'bermain', 'game', 'kompetitor', 'jaringan', 'stabil']",tolong baik jaring dam frame rate main baik main temu musuh milik potensi ping nyaman main tolong baik main game lancar nyaman game alami turun ping game belah stabil device jaring player salah main game kompetitor jaring stabil
"tolong montoon lebih di perhatikan lagi dalam hal keseimbangan bermain,sangat banyak player yg afk dan hanya di beri sanksi ringan dan sangat sering terjadi ketidak seimbangan tim, entah dari tim lawan yg kuat atau tim teman yg sangat buruk game play nyaa, padahal dari segi pangkat itu sama tapi seperti main dengan bot, saya sudah sangat jengkel dengan dark system montoon. SEMOGA LEBIH BAIK KEDEPANNYA MONTOON!!",1,Negatif,tolong montoon lebih di perhatikan lagi dalam hal keseimbangan bermainsangat banyak player yg afk dan hanya di beri sanksi ringan dan sangat sering terjadi ketidak seimbangan tim entah dari tim lawan yg kuat atau tim teman yg sangat buruk game play nyaa padahal dari segi pangkat itu sama tapi seperti main dengan bot saya sudah sangat jengkel dengan dark system montoon semoga lebih baik kedepannya montoon,tolong montoon perhatikan keseimbangan bermainsangat player yg afk sanksi ringan ketidak seimbangan tim tim lawan yg kuat tim teman yg buruk game play nyaa segi pangkat main bot jengkel dark system montoon semoga kedepannya montoon,"['tolong', 'montoon', 'perhatikan', 'keseimbangan', 'bermainsangat', 'player', 'yg', 'afk', 'sanksi', 'ringan', 'ketidak', 'seimbangan', 'tim', 'tim', 'lawan', 'yg', 'kuat', 'tim', 'teman', 'yg', 'buruk', 'game', 'play', 'nyaa', 'segi', 'pangkat', 'main', 'bot', 'jengkel', 'dark', 'system', 'montoon', 'semoga', 'kedepannya', 'montoon']",tolong montoon perhati imbang bermainsangat player yg afk sanksi ringan tidak imbang tim tim lawan yg kuat tim teman yg buruk game play nyaa segi pangkat main bot jengkel dark system montoon moga depan montoon
"Monton brengsek kalo ngasi tim yang ngotak dikit kenapa masa ngasi tim tolol amat giliran tim musuh bener"" ga ada yang drak sistem atau ngtrol kalo bikin game yang bener dikit napa tolol jaringan bagus giliran didalam game sinyale jelek bgt sampe ga bisa gerak mana lagi dikasih musuh yang jaringannya bagus"" kalo ga niat bikin game ga usah bikin laa udah cape push rank tapi jaringan tetap aja jelek ga ada bagus""nya jaringannya",1,Negatif,monton brengsek kalo ngasi tim yang ngotak dikit kenapa masa ngasi tim tolol amat giliran tim musuh bener ga ada yang drak sistem atau ngtrol kalo bikin game yang bener dikit napa tolol jaringan bagus giliran didalam game sinyale jelek bgt sampe ga bisa gerak mana lagi dikasih musuh yang jaringannya bagus kalo ga niat bikin game ga usah bikin laa udah cape push rank tapi jaringan tetap aja jelek ga ada bagusnya jaringannya,monton brengsek kalo ngasi tim ngotak dikit ngasi tim tolol giliran tim musuh bener ga drak sistem ngtrol kalo bikin game bener dikit napa tolol jaringan bagus giliran didalam game sinyale jelek bgt sampe ga gerak dikasih musuh jaringannya bagus kalo ga niat bikin game ga bikin laa udah cape push rank jaringan aja jelek ga bagusnya jaringannya,"['monton', 'brengsek', 'kalo', 'ngasi', 'tim', 'ngotak', 'dikit', 'ngasi', 'tim', 'tolol', 'giliran', 'tim', 'musuh', 'bener', 'ga', 'drak', 'sistem', 'ngtrol', 'kalo', 'bikin', 'game', 'bener', 'dikit', 'napa', 'tolol', 'jaringan', 'bagus', 'giliran', 'didalam', 'game', 'sinyale', 'jelek', 'bgt', 'sampe', 'ga', 'gerak', 'dikasih', 'musuh', 'jaringannya', 'bagus', 'kalo', 'ga', 'niat', 'bikin', 'game', 'ga', 'bikin', 'laa', 'udah', 'cape', 'push', 'rank', 'jaringan', 'aja', 'jelek', 'ga', 'bagusnya', 'jaringannya']",monton brengsek kalo ngasi tim ngotak dikit ngasi tim tolol gilir tim musuh bener ga drak sistem ngtrol kalo bikin game bener dikit napa tolol jaring bagus gilir dalam game sinyale jelek bgt sampe ga gerak kasih musuh jaring bagus kalo ga niat bikin game ga bikin laa udah cape push rank jaring aja jelek ga bagus jaring
"Game taii banyak nge lag nya, dikit dikit lag padahal jaringan bagus ijo, kalau maen solo dapet team anehh kayak bot, padahal lagi ws bagus, malahh tumbang sama tim kocak, harus nya di perbaiki lagi sistem tim nya minimal penempatan dan pencocokan nya sesuai dengan performa main nya jangan asal di satuin team nya, ayooo semua playerr ML pindah ke honor off king, tanpa bug, tanpa lag, mantap pokoknya",1,Negatif,game taii banyak nge lag nya dikit dikit lag padahal jaringan bagus ijo kalau maen solo dapet team anehh kayak bot padahal lagi ws bagus malahh tumbang sama tim kocak harus nya di perbaiki lagi sistem tim nya minimal penempatan dan pencocokan nya sesuai dengan performa main nya jangan asal di satuin team nya ayooo semua playerr ml pindah ke honor off king tanpa bug tanpa lag mantap pokoknya,game taii nge lag nya dikit dikit lag jaringan bagus ijo maen solo dapet team anehh kayak bot ws bagus malahh tumbang tim kocak nya perbaiki sistem tim nya minimal penempatan pencocokan nya sesuai performa main nya satuin team nya ayooo playerr ml pindah honor off king bug lag mantap pokoknya,"['game', 'taii', 'nge', 'lag', 'nya', 'dikit', 'dikit', 'lag', 'jaringan', 'bagus', 'ijo', 'maen', 'solo', 'dapet', 'team', 'anehh', 'kayak', 'bot', 'ws', 'bagus', 'malahh', 'tumbang', 'tim', 'kocak', 'nya', 'perbaiki', 'sistem', 'tim', 'nya', 'minimal', 'penempatan', 'pencocokan', 'nya', 'sesuai', 'performa', 'main', 'nya', 'satuin', 'team', 'nya', 'ayooo', 'playerr', 'ml', 'pindah', 'honor', 'off', 'king', 'bug', 'lag', 'mantap', 'pokoknya']",game taii nge lag nya dikit dikit lag jaring bagus ijo maen solo dapet team anehh kayak bot ws bagus malahh tumbang tim kocak nya baik sistem tim nya minimal tempat cocok nya sesuai performa main nya satuin team nya ayooo playerr ml pindah honor off king bug lag mantap pokok
"Moonton ayolah, adain sistem aju banding, jika kita AFK karena sinyal masa kredit skor di kurangin. Apalagi beberapa menit sebelum end kita kembali lagi masuk ke dalam game jangan diitung AFK, gaadil banget. Cape cape main malah kaya gitu, apalagi kalo pas kita balik lagi ke dalam game kita yang bikin bisa epic comeback. Masa masih di itung AFK",1,Negatif,moonton ayolah adain sistem aju banding jika kita afk karena sinyal masa kredit skor di kurangin apalagi beberapa menit sebelum end kita kembali lagi masuk ke dalam game jangan diitung afk gaadil banget cape cape main malah kaya gitu apalagi kalo pas kita balik lagi ke dalam game kita yang bikin bisa epic comeback masa masih di itung afk,moonton ayolah adain sistem aju banding afk sinyal kredit skor kurangin menit end masuk game diitung afk gaadil banget cape cape main kaya gitu kalo pas game bikin epic comeback itung afk,"['moonton', 'ayolah', 'adain', 'sistem', 'aju', 'banding', 'afk', 'sinyal', 'kredit', 'skor', 'kurangin', 'menit', 'end', 'masuk', 'game', 'diitung', 'afk', 'gaadil', 'banget', 'cape', 'cape', 'main', 'kaya', 'gitu', 'kalo', 'pas', 'game', 'bikin', 'epic', 'comeback', 'itung', 'afk']",moonton ayo adain sistem aju banding afk sinyal kredit skor rangin menit end masuk game diitung afk gaadil banget cape cape main kaya gitu kalo pas game bikin epic comeback itung afk
"Geme ini kurang bagus karena banyak player toksik, player troll yang membuat pengalaman bermain saya jadi rusak dan banyak bag dan pada saat bermain geme banyak terjadi hp patah patah padahal jaringan dan hp tidak bermasalah jadi tolong lah monoton benerin lagi gemenya agar saya dapat bermain dengan tenang dan santai",1,Negatif,geme ini kurang bagus karena banyak player toksik player troll yang membuat pengalaman bermain saya jadi rusak dan banyak bag dan pada saat bermain geme banyak terjadi hp patah patah padahal jaringan dan hp tidak bermasalah jadi tolong lah monoton benerin lagi gemenya agar saya dapat bermain dengan tenang dan santai,geme bagus player toksik player troll pengalaman bermain rusak bag bermain geme hp patah patah jaringan hp bermasalah tolong monoton benerin gemenya bermain tenang santai,"['geme', 'bagus', 'player', 'toksik', 'player', 'troll', 'pengalaman', 'bermain', 'rusak', 'bag', 'bermain', 'geme', 'hp', 'patah', 'patah', 'jaringan', 'hp', 'bermasalah', 'tolong', 'monoton', 'benerin', 'gemenya', 'bermain', 'tenang', 'santai']",geme bagus player toksik player troll alam main rusak bag main geme hp patah patah jaring hp masalah tolong monoton benerin gemenya main tenang santai
tolong waktu draf pick di perbaiki lagi.... soalnya sering ketemu sama user yang sama... dan sering ketemu dark sistem tolong di perbaiki lagi..... mending main HOK di sana udah jelas draf pick nya dan jarang ada dark sistem... terimakasih,2,Negatif,tolong waktu draf pick di perbaiki lagi soalnya sering ketemu sama user yang sama dan sering ketemu dark sistem tolong di perbaiki lagi mending main hok di sana udah jelas draf pick nya dan jarang ada dark sistem terimakasih,tolong draf pick perbaiki ketemu user ketemu dark sistem tolong perbaiki mending main hok udah draf pick nya jarang dark sistem terimakasih,"['tolong', 'draf', 'pick', 'perbaiki', 'ketemu', 'user', 'ketemu', 'dark', 'sistem', 'tolong', 'perbaiki', 'mending', 'main', 'hok', 'udah', 'draf', 'pick', 'nya', 'jarang', 'dark', 'sistem', 'terimakasih']",tolong draf pick baik ketemu user ketemu dark sistem tolong baik mending main hok udah draf pick nya jarang dark sistem terimakasih
Kami player Mlbb sangat engeluhkan bug nya.... Selalu hilang koneksi tiba2 di saat matching maupun di dalam game nya ? Saya sudah mencoba game sebelah lebih bagus dari segi koneksi maupun fitur game nya ...hero nya gratis begitu juga dengan skin nya ...free ? Jadi jangan sampai kami berubah haluan ke game sebelah ? Terima kasih !,1,Negatif,kami player mlbb sangat engeluhkan bug nya selalu hilang koneksi tiba di saat matching maupun di dalam game nya  saya sudah mencoba game sebelah lebih bagus dari segi koneksi maupun fitur game nya hero nya gratis begitu juga dengan skin nya free  jadi jangan sampai kami berubah haluan ke game sebelah  terima kasih ,player mlbb engeluhkan bug nya hilang koneksi matching game nya mencoba game sebelah bagus segi koneksi fitur game nya hero nya gratis skin nya free berubah haluan game sebelah terima kasih,"['player', 'mlbb', 'engeluhkan', 'bug', 'nya', 'hilang', 'koneksi', 'matching', 'game', 'nya', 'mencoba', 'game', 'sebelah', 'bagus', 'segi', 'koneksi', 'fitur', 'game', 'nya', 'hero', 'nya', 'gratis', 'skin', 'nya', 'free', 'berubah', 'haluan', 'game', 'sebelah', 'terima', 'kasih']",player mlbb engeluhkan bug nya hilang koneksi matching game nya coba game belah bagus segi koneksi fitur game nya hero nya gratis skin nya free ubah haluan game belah terima kasih
"game mu bagus monton tapi sistem mu yang buat kami para pemain tidak nyaman. main solo di trol, main duo dapat kawan trio kambing. main trio dapat duo bucin.. yang lebih membaggongkan lagi lose streek bisa sampai 10x.. kalau kaya gini mending pindah di game HOK yang baru riliS..",1,Negatif,game mu bagus monton tapi sistem mu yang buat kami para pemain tidak nyaman main solo di trol main duo dapat kawan trio kambing main trio dapat duo bucin yang lebih membaggongkan lagi lose streek bisa sampai x kalau kaya gini mending pindah di game hok yang baru rilis,game mu bagus monton sistem mu pemain nyaman main solo trol main duo kawan trio kambing main trio duo bucin membaggongkan lose streek x kaya gini mending pindah game hok rilis,"['game', 'mu', 'bagus', 'monton', 'sistem', 'mu', 'pemain', 'nyaman', 'main', 'solo', 'trol', 'main', 'duo', 'kawan', 'trio', 'kambing', 'main', 'trio', 'duo', 'bucin', 'membaggongkan', 'lose', 'streek', 'x', 'kaya', 'gini', 'mending', 'pindah', 'game', 'hok', 'rilis']",game mu bagus monton sistem mu main nyaman main solo trol main duo kawan trio kambing main trio duo bucin membaggongkan lose streek x kaya gin mending pindah game hok rilis
"Makin hari makin ga jelas ini game sampah, jaringan pas ada musuh merah giliran nyerang monster kaga kocak, gw buka YouTube lancar² aja, ancur ini jaringan di ml, satu lagi yg bikin ini game kacau tiba² jaringan merah padahal dicoba ke YouTube lancar bgt pas relog malah game masuk ke in game malah stuck di loading screen jadi AFK gw gara² sistem ampas, makin lama makin ga jelas game sampah, mending pindah ke hok.",1,Negatif,makin hari makin ga jelas ini game sampah jaringan pas ada musuh merah giliran nyerang monster kaga kocak gw buka youtube lancar aja ancur ini jaringan di ml satu lagi yg bikin ini game kacau tiba jaringan merah padahal dicoba ke youtube lancar bgt pas relog malah game masuk ke in game malah stuck di loading screen jadi afk gw gara sistem ampas makin lama makin ga jelas game sampah mending pindah ke hok,ga game sampah jaringan pas musuh merah giliran nyerang monster kaga kocak gw buka youtube lancar aja ancur jaringan ml yg bikin game kacau jaringan merah dicoba youtube lancar bgt pas relog game masuk in game stuck loading screen afk gw gara sistem ampas ga game sampah mending pindah hok,"['ga', 'game', 'sampah', 'jaringan', 'pas', 'musuh', 'merah', 'giliran', 'nyerang', 'monster', 'kaga', 'kocak', 'gw', 'buka', 'youtube', 'lancar', 'aja', 'ancur', 'jaringan', 'ml', 'yg', 'bikin', 'game', 'kacau', 'jaringan', 'merah', 'dicoba', 'youtube', 'lancar', 'bgt', 'pas', 'relog', 'game', 'masuk', 'in', 'game', 'stuck', 'loading', 'screen', 'afk', 'gw', 'gara', 'sistem', 'ampas', 'ga', 'game', 'sampah', 'mending', 'pindah', 'hok']",ga game sampah jaring pas musuh merah gilir nyerang monster kaga kocak gw buka youtube lancar aja ancur jaring ml yg bikin game kacau jaring merah coba youtube lancar bgt pas relog game masuk in game stuck loading screen afk gw gara sistem ampas ga game sampah mending pindah hok
"Sangat kecewa dengan mobile legends yang sekarang, banyak terjadi bug, sinyal bagus hijau tapi game play suka nge lag(seperti sinyal yang lag).",2,Negatif,sangat kecewa dengan mobile legends yang sekarang banyak terjadi bug sinyal bagus hijau tapi game play suka nge lagseperti sinyal yang lag,kecewa mobile legends bug sinyal bagus hijau game play suka nge lagseperti sinyal lag,"['kecewa', 'mobile', 'legends', 'bug', 'sinyal', 'bagus', 'hijau', 'game', 'play', 'suka', 'nge', 'lagseperti', 'sinyal', 'lag']",kecewa mobile legends bug sinyal bagus hijau game play suka nge lagseperti sinyal lag
"Ayolah Moonton, setiap matchmaking rank selalu kalah menang, berulang²🙄 jadi ranknya segitu² aja, kasih lah lawan yg seimbang Terus juga sinyal selalu di atas seratus😕 padahal sinyal hp bagus, game sebelah sinyal 40-50, Perbaiki sistem nya terutama matchmaking",2,Negatif,ayolah moonton setiap matchmaking rank selalu kalah menang berulang jadi ranknya segitu aja kasih lah lawan yg seimbang terus juga sinyal selalu di atas seratus padahal sinyal hp bagus game sebelah sinyal  perbaiki sistem nya terutama matchmaking,ayolah moonton matchmaking rank kalah menang berulang ranknya segitu aja kasih lawan yg seimbang sinyal seratus sinyal hp bagus game sebelah sinyal perbaiki sistem nya matchmaking,"['ayolah', 'moonton', 'matchmaking', 'rank', 'kalah', 'menang', 'berulang', 'ranknya', 'segitu', 'aja', 'kasih', 'lawan', 'yg', 'seimbang', 'sinyal', 'seratus', 'sinyal', 'hp', 'bagus', 'game', 'sebelah', 'sinyal', 'perbaiki', 'sistem', 'nya', 'matchmaking']",ayo moonton matchmaking rank kalah menang ulang ranknya segitu aja kasih lawan yg imbang sinyal ratus sinyal hp bagus game belah sinyal baik sistem nya matchmaking
Ping tidak setabil terus padahal sinyal wifi penuh dan cepat untuk buka aplikasi lainnya sudah coba pakai jaringan lainnya pun juga sama masi ngelag lag parah..,1,Negatif,ping tidak setabil terus padahal sinyal wifi penuh dan cepat untuk buka aplikasi lainnya sudah coba pakai jaringan lainnya pun juga sama masi ngelag lag parah,ping setabil sinyal wifi penuh cepat buka aplikasi coba pakai jaringan masi ngelag lag parah,"['ping', 'setabil', 'sinyal', 'wifi', 'penuh', 'cepat', 'buka', 'aplikasi', 'coba', 'pakai', 'jaringan', 'masi', 'ngelag', 'lag', 'parah']",ping setabil sinyal wifi penuh cepat buka aplikasi coba pakai jaring mas ngelag lag parah
"Saran aja, lebih baik untuk saat ini fokus pada sistem matchmaking, kenapa? Karena kadang kasih tim dan lawan ga imbang/setara moonton selalu fokus pada skin dan grafik, padahal udah banyak yang protes mengenai sistem matchmaking yang selalu ga adil, kalau begini terus ya pindah ke game sebelah bakal lebih worth it 😌",2,Negatif,saran aja lebih baik untuk saat ini fokus pada sistem matchmaking kenapa karena kadang kasih tim dan lawan ga imbangsetara moonton selalu fokus pada skin dan grafik padahal udah banyak yang protes mengenai sistem matchmaking yang selalu ga adil kalau begini terus ya pindah ke game sebelah bakal lebih worth it ,saran aja fokus sistem matchmaking kadang kasih tim lawan ga imbangsetara moonton fokus skin grafik udah protes sistem matchmaking ga adil ya pindah game sebelah worth it,"['saran', 'aja', 'fokus', 'sistem', 'matchmaking', 'kadang', 'kasih', 'tim', 'lawan', 'ga', 'imbangsetara', 'moonton', 'fokus', 'skin', 'grafik', 'udah', 'protes', 'sistem', 'matchmaking', 'ga', 'adil', 'ya', 'pindah', 'game', 'sebelah', 'worth', 'it']",saran aja fokus sistem matchmaking kadang kasih tim lawan ga imbangsetara moonton fokus skin grafik udah protes sistem matchmaking ga adil ya pindah game belah worth it
"Tonnn moonton kasih lah tim yang gak ngetroll semua aku capek naik turun bintang terus, kasih lah tim yang masuk akal lah, Ya minimal kasih lah uji percobaan kalau mau naik ke epik, kayak seleksi gitu, biar gak jadi dark system di epik/legend dll, dah ya moonton (semoga di baca developer nya)",1,Negatif,tonnn moonton kasih lah tim yang gak ngetroll semua aku capek naik turun bintang terus kasih lah tim yang masuk akal lah ya minimal kasih lah uji percobaan kalau mau naik ke epik kayak seleksi gitu biar gak jadi dark system di epiklegend dll dah ya moonton semoga di baca developer nya,tonnn moonton kasih tim gak ngetroll capek turun bintang kasih tim masuk akal ya minimal kasih uji percobaan epik kayak seleksi gitu biar gak dark system epiklegend dll dah ya moonton semoga baca developer nya,"['tonnn', 'moonton', 'kasih', 'tim', 'gak', 'ngetroll', 'capek', 'turun', 'bintang', 'kasih', 'tim', 'masuk', 'akal', 'ya', 'minimal', 'kasih', 'uji', 'percobaan', 'epik', 'kayak', 'seleksi', 'gitu', 'biar', 'gak', 'dark', 'system', 'epiklegend', 'dll', 'dah', 'ya', 'moonton', 'semoga', 'baca', 'developer', 'nya']",tonnn moonton kasih tim gak ngetroll capek turun bintang kasih tim masuk akal ya minimal kasih uji coba epik kayak seleksi gitu biar gak dark system epiklegend dll dah ya moonton moga baca developer nya
"Tolong lah di bagian naik rank di kasih limit pertandingan tertentu lah, misal minimal 1000 pertandingan baru bisa naik ke epic, biar mereka tuh lama main ngerti cara main nya, sekarang susah gak ngerti tugas masing² susah banget ktemu musuh yng jago mainya jadi berat sebelah gameplaynya",1,Negatif,tolong lah di bagian naik rank di kasih limit pertandingan tertentu lah misal minimal  pertandingan baru bisa naik ke epic biar mereka tuh lama main ngerti cara main nya sekarang susah gak ngerti tugas masing susah banget ktemu musuh yng jago mainya jadi berat sebelah gameplaynya,tolong rank kasih limit pertandingan minimal pertandingan epic biar tuh main ngerti main nya susah gak ngerti tugas susah banget ktemu musuh yng jago mainya berat sebelah gameplaynya,"['tolong', 'rank', 'kasih', 'limit', 'pertandingan', 'minimal', 'pertandingan', 'epic', 'biar', 'tuh', 'main', 'ngerti', 'main', 'nya', 'susah', 'gak', 'ngerti', 'tugas', 'susah', 'banget', 'ktemu', 'musuh', 'yng', 'jago', 'mainya', 'berat', 'sebelah', 'gameplaynya']",tolong rank kasih limit tanding minimal tanding epic biar tuh main ngerti main nya susah gak ngerti tugas susah banget ktemu musuh yng jago mai berat belah gameplaynya
Game yang kacau saya sering mendapatkan tim yang tidak sebanding dengan lawan. (Kenyamanan pelayar nomer satu bukan update tampilan saja percuma tampilan game bgs dan hd tapi player tidak nyaman dengan gameplay nya),1,Negatif,game yang kacau saya sering mendapatkan tim yang tidak sebanding dengan lawan kenyamanan pelayar nomer satu bukan update tampilan saja percuma tampilan game bgs dan hd tapi player tidak nyaman dengan gameplay nya,game kacau tim sebanding lawan kenyamanan pelayar nomer update tampilan tampilan game bgs hd player nyaman gameplay nya,"['game', 'kacau', 'tim', 'sebanding', 'lawan', 'kenyamanan', 'pelayar', 'nomer', 'update', 'tampilan', 'tampilan', 'game', 'bgs', 'hd', 'player', 'nyaman', 'gameplay', 'nya']",game kacau tim banding lawan nyaman layar nomer update tampil tampil game bgs hd player nyaman gameplay nya
terima kasih sudah menghibur dulu ...tapi sekarang udah sangat jauh berbeda ...jaringan bagus hp kualitas bagus ...tapi lag nya sangat parah ...apalagi pas udah dalam pertandingan...itu pasti jaringan buruk terus ...maaf kalo gini terus aku uninstall game nya emang dasar montonn bikin tim lol semua,2,Negatif,terima kasih sudah menghibur dulu tapi sekarang udah sangat jauh berbeda jaringan bagus hp kualitas bagus tapi lag nya sangat parah apalagi pas udah dalam pertandinganitu pasti jaringan buruk terus maaf kalo gini terus aku uninstall game nya emang dasar montonn bikin tim lol semua,terima kasih menghibur udah berbeda jaringan bagus hp kualitas bagus lag nya parah pas udah pertandinganitu jaringan buruk maaf kalo gini uninstall game nya emang dasar montonn bikin tim lol,"['terima', 'kasih', 'menghibur', 'udah', 'berbeda', 'jaringan', 'bagus', 'hp', 'kualitas', 'bagus', 'lag', 'nya', 'parah', 'pas', 'udah', 'pertandinganitu', 'jaringan', 'buruk', 'maaf', 'kalo', 'gini', 'uninstall', 'game', 'nya', 'emang', 'dasar', 'montonn', 'bikin', 'tim', 'lol']",terima kasih hibur udah beda jaring bagus hp kualitas bagus lag nya parah pas udah pertandinganitu jaring buruk maaf kalo gin uninstall game nya emang dasar montonn bikin tim lol
"DARK SISTEMNYA WOII Ini sistem gamenya gimana sih?, selalu dapat tim yang nggak seimbang,jaringan bagus tiba-tiba nge freeze, kapan bisa naik rank nya kalau dapat darksistem terus , mending ke game sebelah aja",1,Negatif,dark sistemnya woii ini sistem gamenya gimana sih selalu dapat tim yang nggak seimbangjaringan bagus tibatiba nge freeze kapan bisa naik rank nya kalau dapat darksistem terus  mending ke game sebelah aja,dark sistemnya woii sistem gamenya gimana sih tim nggak seimbangjaringan bagus tibatiba nge freeze rank nya darksistem mending game sebelah aja,"['dark', 'sistemnya', 'woii', 'sistem', 'gamenya', 'gimana', 'sih', 'tim', 'nggak', 'seimbangjaringan', 'bagus', 'tibatiba', 'nge', 'freeze', 'rank', 'nya', 'darksistem', 'mending', 'game', 'sebelah', 'aja']",dark sistem woii sistem gamenya gimana sih tim nggak seimbangjaringan bagus tibatiba nge freeze rank nya darksistem mending game belah aja
"Game tidak baik untuk kesehatan mental player harap melakukan setting pada keseimbangan match making game, karena kebanyakan player resah terhadap yang namanya ""dark system"" Atau tim tidak berguna saat melakukan solo, jika pihak monoton menyuruh kami untuk bermain dengan 4 teman maka kami keberatan, jadi tolong jangan hapus tapi perbaiki sistem match makking yang busuk ini👎👎",1,Negatif,game tidak baik untuk kesehatan mental player harap melakukan setting pada keseimbangan match making game karena kebanyakan player resah terhadap yang namanya dark system atau tim tidak berguna saat melakukan solo jika pihak monoton menyuruh kami untuk bermain dengan  teman maka kami keberatan jadi tolong jangan hapus tapi perbaiki sistem match makking yang busuk ini,game kesehatan mental player harap setting keseimbangan match making game kebanyakan player resah namanya dark system tim berguna solo monoton menyuruh bermain teman keberatan tolong hapus perbaiki sistem match makking busuk,"['game', 'kesehatan', 'mental', 'player', 'harap', 'setting', 'keseimbangan', 'match', 'making', 'game', 'kebanyakan', 'player', 'resah', 'namanya', 'dark', 'system', 'tim', 'berguna', 'solo', 'monoton', 'menyuruh', 'bermain', 'teman', 'keberatan', 'tolong', 'hapus', 'perbaiki', 'sistem', 'match', 'makking', 'busuk']",game sehat mental player harap setting imbang match making game banyak player resah nama dark system tim guna solo monoton suruh main teman berat tolong hapus baik sistem match makking busuk
"Lingkungan game semakin buruk banyak player karbitan alias jokian yang belum siap di tier tinggi, akhirnya banyak player yang ngaco maennya. Dark system yang selalu menghantui solo player yang akhirnya susah payah untuk naikin bintang. Tolong lebih difilter lagi lah moonton!!! Lama lama jadi bosan maen game ini karena system match making yang buruk. Kalau gak hypernya yang bego ya pasti mm nya yang gak ngotak tololnya. Think about it...!!! #PINDAHKEHONOROFKING",1,Negatif,lingkungan game semakin buruk banyak player karbitan alias jokian yang belum siap di tier tinggi akhirnya banyak player yang ngaco maennya dark system yang selalu menghantui solo player yang akhirnya susah payah untuk naikin bintang tolong lebih difilter lagi lah moonton lama lama jadi bosan maen game ini karena system match making yang buruk kalau gak hypernya yang bego ya pasti mm nya yang gak ngotak tololnya think about it pindahkehonorofking,lingkungan game buruk player karbitan alias jokian tier player ngaco maennya dark system menghantui solo player susah payah naikin bintang tolong difilter moonton bosan maen game system match making buruk gak hypernya bego ya mm nya gak ngotak tololnya think about it pindahkehonorofking,"['lingkungan', 'game', 'buruk', 'player', 'karbitan', 'alias', 'jokian', 'tier', 'player', 'ngaco', 'maennya', 'dark', 'system', 'menghantui', 'solo', 'player', 'susah', 'payah', 'naikin', 'bintang', 'tolong', 'difilter', 'moonton', 'bosan', 'maen', 'game', 'system', 'match', 'making', 'buruk', 'gak', 'hypernya', 'bego', 'ya', 'mm', 'nya', 'gak', 'ngotak', 'tololnya', 'think', 'about', 'it', 'pindahkehonorofking']",lingkung game buruk player karbitan alias joki tier player ngaco maennya dark system hantu solo player susah payah naikin bintang tolong filter moonton bosan maen game system match making buruk gak hypernya bego ya mm nya gak ngotak tolol think about it pindahkehonorofking
