content,score,Label,textToken,textLemma,textSWR,textStemm,textStemmSTR,umap_1,umap_2,Cluster_KMeans,Cluster_H_Average
parah match nya kalau mau main solo terlama lama,1,Negatif,"['parah', 'match', 'nya', 'kalau', 'mau', 'main', 'solo', 'terlama', 'lama']","['parah', 'match', 'nya', 'kalau', 'mau', 'main', 'solo', 'lama', 'lama']","['parah', 'match', 'nya', 'main', 'solo']","['parah', 'solo']",parah solo,4.377326488494873,16.360658645629883,5,1
saya sebagai pencinta pubg dan pemain sejak sen sampai saat ini dan makin kesini makin tidak jelas mending sen sampai sen itu saya lebih suka,1,Negatif,"['saya', 'sebagai', 'pencinta', 'pubg', 'dan', 'pemain', 'sejak', 'sen', 'sampai', 'saat', 'ini', 'dan', 'makin', 'kesini', 'makin', 'tidak', 'jelas', 'mending', 'sen', 'sampai', 'sen', 'itu', 'saya', 'lebih', 'suka']","['saya', 'sebagai', 'cinta', 'pubg', 'dan', 'main', 'sejak', 'sen', 'sampai', 'saat', 'ini', 'dan', 'makin', 'kesini', 'makin', 'tidak', 'jelas', 'mending', 'sen', 'sampai', 'sen', 'itu', 'saya', 'lebih', 'suka']","['cinta', 'pubg', 'main', 'sen', 'kesini', 'mending', 'sen', 'sen', 'suka']","['cinta', 'pubg', 'sen', 'kesini', 'mending', 'sen', 'sen']",cinta pubg sen kesini mending sen sen,2.5199813842773438,18.18048095703125,0,0
heran sinyal bagus selagi di lobi dan medan latihan sekali masuk game ping langsung turun dadak tidak bisa gerak apa yang terjadi,2,Negatif,"['heran', 'sinyal', 'bagus', 'selagi', 'di', 'lobi', 'dan', 'medan', 'latihan', 'sekali', 'masuk', 'game', 'ping', 'langsung', 'turun', 'dadak', 'tidak', 'bisa', 'gerak', 'apa', 'yang', 'terjadi']","['heran', 'sinyal', 'bagus', 'selagi', 'di', 'lobi', 'dan', 'medan', 'latih', 'sekali', 'masuk', 'game', 'ping', 'langsung', 'turun', 'dadak', 'tidak', 'bisa', 'gerak', 'apa', 'yang', 'terjadi']","['heran', 'sinyal', 'bagus', 'lobi', 'medan', 'latih', 'masuk', 'game', 'ping', 'langsung', 'turun', 'dadak', 'gerak']","['heran', 'sinyal', 'lobi', 'medan', 'latih', 'masuk', 'ping', 'langsung', 'turun', 'dadak', 'gerak']",heran sinyal lobi medan latih masuk ping langsung turun dadak gerak,4.509428977966309,16.642854690551758,5,0
update sekarang banyak sekali orang frame drop tepatnya ketika di pertengahan match mulai dari zona ke ini sangat rugi kami telah memeriksa bahwa rata pemain mengalami hal yang sama perlu garis bahwa ini bukan tentang jaringan ataupun koneksi internet karena koneksi kami bagus terima kasih tolong di perhatikan,1,Negatif,"['update', 'sekarang', 'banyak', 'sekali', 'orang', 'frame', 'drop', 'tepatnya', 'ketika', 'di', 'pertengahan', 'match', 'mulai', 'dari', 'zona', 'ke', 'ini', 'sangat', 'rugi', 'kami', 'telah', 'memeriksa', 'bahwa', 'rata', 'pemain', 'mengalami', 'hal', 'yang', 'sama', 'perlu', 'garis', 'bahwa', 'ini', 'bukan', 'tentang', 'jaringan', 'ataupun', 'koneksi', 'internet', 'karena', 'koneksi', 'kami', 'bagus', 'terima', 'kasih', 'tolong', 'di', 'perhatikan']","['update', 'sekarang', 'banyak', 'sekali', 'orang', 'frame', 'drop', 'tepat', 'ketika', 'di', 'tengah', 'match', 'mulai', 'dari', 'zona', 'ke', 'ini', 'sangat', 'rugi', 'kami', 'telah', 'periksa', 'bahwa', 'rata', 'main', 'alami', 'hal', 'yang', 'sama', 'perlu', 'garis', 'bahwa', 'ini', 'bukan', 'tentang', 'jaring', 'ataupun', 'koneksi', 'internet', 'karena', 'koneksi', 'kami', 'bagus', 'terima', 'kasih', 'tolong', 'di', 'perhatikan']","['update', 'orang', 'frame', 'drop', 'match', 'zona', 'rugi', 'periksa', 'main', 'alami', 'garis', 'jaring', 'koneksi', 'internet', 'koneksi', 'bagus', 'terima', 'kasih', 'perhatikan']","['orang', 'frame', 'drop', 'zona', 'rugi', 'periksa', 'alami', 'garis', 'jaring', 'koneksi', 'internet', 'koneksi', 'terima', 'perhati']",orang frame drop zona rugi periksa alami garis jaring koneksi internet koneksi terima perhati,6.533321857452393,15.919079780578613,1,0
server tidak respon berulang ulang hampir setiap kali mau mulai game squad bagus dari game bisa masuk game pubg tolong perbaiki masalah ini,1,Negatif,"['server', 'tidak', 'respon', 'berulang', 'ulang', 'hampir', 'setiap', 'kali', 'mau', 'mulai', 'game', 'squad', 'bagus', 'dari', 'game', 'bisa', 'masuk', 'game', 'pubg', 'tolong', 'perbaiki', 'masalah', 'ini']","['server', 'tidak', 'respon', 'ulang', 'ulang', 'hampir', 'setiap', 'kali', 'mau', 'mulai', 'game', 'squad', 'bagus', 'dari', 'game', 'bisa', 'masuk', 'game', 'pubg', 'tolong', 'perbaiki', 'masalah', 'ini']","['server', 'respon', 'ulang', 'ulang', 'kali', 'game', 'squad', 'bagus', 'game', 'masuk', 'game', 'pubg', 'perbaiki']","['server', 'respon', 'ulang', 'ulang', 'kali', 'squad', 'masuk', 'pubg']",server respon ulang ulang kali squad masuk pubg,1.870046854019165,16.168561935424805,4,0
sering frame bug harap di benar lagi padahal jaringan ms,2,Negatif,"['sering', 'frame', 'bug', 'harap', 'di', 'benar', 'lagi', 'padahal', 'jaringan', 'ms']","['sering', 'frame', 'bug', 'harap', 'di', 'benar', 'lagi', 'padahal', 'jaring', 'ms']","['frame', 'bug', 'harap', 'jaring', 'ms']","['frame', 'bug', 'harap', 'jaring', 'ms']",frame bug harap jaring ms,5.470712184906006,15.524121284484863,2,0
sejak update malah frame parah sampai kayak gabisa gerak parah pubg sekarang update bukannya bagus malah frame mohon cepat di perbaiki supaya banyak yang minat,1,Negatif,"['sejak', 'update', 'malah', 'frame', 'parah', 'sampai', 'kayak', 'gabisa', 'gerak', 'parah', 'pubg', 'sekarang', 'update', 'bukannya', 'bagus', 'malah', 'frame', 'mohon', 'cepat', 'di', 'perbaiki', 'supaya', 'banyak', 'yang', 'minat']","['sejak', 'update', 'malah', 'frame', 'parah', 'sampai', 'kayak', 'gabisa', 'gerak', 'parah', 'pubg', 'sekarang', 'update', 'bukannya', 'bagus', 'malah', 'frame', 'mohon', 'cepat', 'di', 'perbaiki', 'supaya', 'banyak', 'yang', 'minat']","['update', 'frame', 'parah', 'kayak', 'gabisa', 'gerak', 'parah', 'pubg', 'update', 'bagus', 'frame', 'mohon', 'cepat', 'perbaiki', 'minat']","['frame', 'parah', 'kayak', 'gabisa', 'gerak', 'parah', 'pubg', 'frame', 'mohon', 'cepat', 'minat']",frame parah kayak gabisa gerak parah pubg frame mohon cepat minat,6.218878746032715,15.241610527038574,1,0
kenapa sekarang sering nge frame ya jika di event wajar tapi main di map lain sama aja,2,Negatif,"['kenapa', 'sekarang', 'sering', 'nge', 'frame', 'ya', 'jika', 'di', 'event', 'wajar', 'tapi', 'main', 'di', 'map', 'lain', 'sama', 'aja']","['kenapa', 'sekarang', 'sering', 'nge', 'frame', 'ya', 'jika', 'di', 'event', 'wajar', 'tapi', 'main', 'di', 'map', 'lain', 'sama', 'aja']","['nge', 'frame', 'event', 'wajar', 'main', 'map', 'aja']","['nge', 'frame', 'wajar', 'map']",nge frame wajar map,3.2791714668273926,17.21318817138672,1,0
event gajelas hp juga tidak jelek jelek amat tapi kalau in game suka frame drop tidak cm saya doang bahkan temen saya yang mabar sama saya juga ikut frame drop ini developer tidak update sama sekali buat benar event minimal update kek baru event ini saya main frame drop terus anjing padahal di event atlantis kemaren tidak gin,1,Negatif,"['event', 'gajelas', 'hp', 'juga', 'tidak', 'jelek', 'jelek', 'amat', 'tapi', 'kalau', 'in', 'game', 'suka', 'frame', 'drop', 'tidak', 'cm', 'saya', 'doang', 'bahkan', 'temen', 'saya', 'yang', 'mabar', 'sama', 'saya', 'juga', 'ikut', 'frame', 'drop', 'ini', 'developer', 'tidak', 'update', 'sama', 'sekali', 'buat', 'benar', 'event', 'minimal', 'update', 'kek', 'baru', 'event', 'ini', 'saya', 'main', 'frame', 'drop', 'terus', 'anjing', 'padahal', 'di', 'event', 'atlantis', 'kemaren', 'tidak', 'gin']","['event', 'gajelas', 'hp', 'juga', 'tidak', 'jelek', 'jelek', 'amat', 'tapi', 'kalau', 'in', 'game', 'suka', 'frame', 'drop', 'tidak', 'cm', 'saya', 'doang', 'bahkan', 'temen', 'saya', 'yang', 'mabar', 'sama', 'saya', 'juga', 'ikut', 'frame', 'drop', 'ini', 'developer', 'tidak', 'update', 'sama', 'sekali', 'buat', 'benar', 'event', 'minimal', 'update', 'kek', 'baru', 'event', 'ini', 'saya', 'main', 'frame', 'drop', 'terus', 'anjing', 'padahal', 'di', 'event', 'atlantis', 'kemaren', 'tidak', 'gin']","['event', 'gajelas', 'hp', 'jelek', 'jelek', 'in', 'game', 'suka', 'frame', 'drop', 'cm', 'doang', 'temen', 'mabar', 'frame', 'drop', 'developer', 'update', 'event', 'minimal', 'update', 'kek', 'event', 'main', 'frame', 'drop', 'anjing', 'event', 'atlantis', 'kemaren', 'gin']","['gajelas', 'jelek', 'jelek', 'frame', 'drop', 'cm', 'doang', 'temen', 'mabar', 'frame', 'drop', 'developer', 'minimal', 'kek', 'frame', 'drop', 'anjing', 'atlantis', 'kemaren', 'gin']",gajelas jelek jelek frame drop cm doang temen mabar frame drop developer minimal kek frame drop anjing atlantis kemaren gin,6.799538612365723,15.939151763916016,1,0
tolong segera di perbaiki untuk update ini terdapat banyak bug yang digunakan beberapa oknum lalu di zona akhir terjadi sering terjadi frame,1,Negatif,"['tolong', 'segera', 'di', 'perbaiki', 'untuk', 'update', 'ini', 'terdapat', 'banyak', 'bug', 'yang', 'digunakan', 'beberapa', 'oknum', 'lalu', 'di', 'zona', 'akhir', 'terjadi', 'sering', 'terjadi', 'frame']","['tolong', 'segera', 'di', 'perbaiki', 'untuk', 'update', 'ini', 'dapat', 'banyak', 'bug', 'yang', 'digunakan', 'beberapa', 'oknum', 'lalu', 'di', 'zona', 'akhir', 'terjadi', 'sering', 'terjadi', 'frame']","['perbaiki', 'update', 'bug', 'oknum', 'zona', 'frame']","['bug', 'oknum', 'zona', 'frame']",bug oknum zona frame,5.7526421546936035,15.512258529663086,1,0
habis update malah suka error tiba ng frame tidak bisa masuk,2,Negatif,"['habis', 'update', 'malah', 'suka', 'error', 'tiba', 'ng', 'frame', 'tidak', 'bisa', 'masuk']","['habis', 'update', 'malah', 'suka', 'error', 'tiba', 'ng', 'frame', 'tidak', 'bisa', 'masuk']","['habis', 'update', 'suka', 'error', 'ng', 'frame', 'masuk']","['habis', 'error', 'ng', 'frame', 'masuk']",habis error ng frame masuk,3.2952005863189697,14.630170822143555,1,0
cacat parah buat event haloween sekarang banyak kerusakan dan item tak berguna apa jadi serigala ditembak langsung mati serang pun nyeleneh cooldown nya lama lagi begitu bug dengan yang vampir apa lho kek niat aja bikin event anjir dan keluhan paling saya kesal apa coba nge fresh setiap line kiri kanan depan pun belakang ganggu orang lagi bertempur anjir intinya saya kecewa parah lah untuk event kali ini,2,Negatif,"['cacat', 'parah', 'buat', 'event', 'haloween', 'sekarang', 'banyak', 'kerusakan', 'dan', 'item', 'tak', 'berguna', 'apa', 'jadi', 'serigala', 'ditembak', 'langsung', 'mati', 'serang', 'pun', 'nyeleneh', 'cooldown', 'nya', 'lama', 'lagi', 'begitu', 'bug', 'dengan', 'yang', 'vampir', 'apa', 'lho', 'kek', 'niat', 'aja', 'bikin', 'event', 'anjir', 'dan', 'keluhan', 'paling', 'saya', 'kesal', 'apa', 'coba', 'nge', 'fresh', 'setiap', 'line', 'kiri', 'kanan', 'depan', 'pun', 'belakang', 'ganggu', 'orang', 'lagi', 'bertempur', 'anjir', 'intinya', 'saya', 'kecewa', 'parah', 'lah', 'untuk', 'event', 'kali', 'ini']","['cacat', 'parah', 'buat', 'event', 'haloween', 'sekarang', 'banyak', 'rusak', 'dan', 'item', 'tak', 'guna', 'apa', 'jadi', 'serigala', 'tembak', 'langsung', 'mati', 'serang', 'pun', 'nyeleneh', 'cooldown', 'nya', 'lama', 'lagi', 'begitu', 'bug', 'dengan', 'yang', 'vampir', 'apa', 'lho', 'kek', 'niat', 'aja', 'bikin', 'event', 'anjir', 'dan', 'keluh', 'paling', 'saya', 'kesal', 'apa', 'coba', 'nge', 'fresh', 'setiap', 'line', 'kiri', 'kanan', 'depan', 'pun', 'belakang', 'ganggu', 'orang', 'lagi', 'tempur', 'anjir', 'inti', 'saya', 'kecewa', 'parah', 'lah', 'untuk', 'event', 'kali', 'ini']","['cacat', 'parah', 'event', 'haloween', 'rusak', 'item', 'serigala', 'tembak', 'langsung', 'mati', 'serang', 'nyeleneh', 'cooldown', 'nya', 'bug', 'vampir', 'lho', 'kek', 'niat', 'aja', 'bikin', 'event', 'anjir', 'keluh', 'kesal', 'coba', 'nge', 'fresh', 'line', 'kiri', 'kanan', 'ganggu', 'orang', 'tempur', 'anjir', 'inti', 'kecewa', 'parah', 'event', 'kali']","['cacat', 'parah', 'haloween', 'rusak', 'item', 'serigala', 'tembak', 'langsung', 'mati', 'serang', 'nyeleneh', 'cooldown', 'bug', 'vampir', 'lho', 'kek', 'niat', 'bikin', 'anjir', 'keluh', 'kesal', 'coba', 'nge', 'fresh', 'line', 'kiri', 'kanan', 'ganggu', 'orang', 'tempur', 'anjir', 'inti', 'kecewa', 'parah', 'kali']",cacat parah haloween rusak item serigala tembak langsung mati serang nyeleneh cooldown bug vampir lho kek niat bikin anjir keluh kesal coba nge fresh line kiri kanan ganggu orang tempur anjir inti kecewa parah kali,5.395284175872803,15.122929573059082,5,0
event sekarang bikin frame serasa main di hp ram gb tak betul kali nih game,2,Negatif,"['event', 'sekarang', 'bikin', 'frame', 'serasa', 'main', 'di', 'hp', 'ram', 'gb', 'tak', 'betul', 'kali', 'nih', 'game']","['event', 'sekarang', 'bikin', 'frame', 'rasa', 'main', 'di', 'hp', 'ram', 'gb', 'tak', 'betul', 'kali', 'nih', 'game']","['event', 'bikin', 'frame', 'main', 'hp', 'ram', 'gb', 'kali', 'nih', 'game']","['bikin', 'frame', 'ram', 'gb', 'kali', 'nih']",bikin frame ram gb kali nih,5.814875602722168,16.16697120666504,1,0
semakin parah patah nya kalau ada musuh butuh device yang bagus buat main game ini tolong game ringan biar yang pakai device kentang tidak pensi pubg,2,Negatif,"['semakin', 'parah', 'patah', 'nya', 'kalau', 'ada', 'musuh', 'butuh', 'device', 'yang', 'bagus', 'buat', 'main', 'game', 'ini', 'tolong', 'game', 'ringan', 'biar', 'yang', 'pakai', 'device', 'kentang', 'tidak', 'pensi', 'pubg']","['semakin', 'parah', 'patah', 'nya', 'kalau', 'ada', 'musuh', 'butuh', 'device', 'yang', 'bagus', 'buat', 'main', 'game', 'ini', 'tolong', 'game', 'ringan', 'biar', 'yang', 'pakai', 'device', 'kentang', 'tidak', 'pensi', 'pubg']","['parah', 'patah', 'nya', 'musuh', 'butuh', 'device', 'bagus', 'main', 'game', 'game', 'ringan', 'biar', 'pakai', 'device', 'kentang', 'pensi', 'pubg']","['parah', 'patah', 'musuh', 'butuh', 'device', 'ringan', 'biar', 'pakai', 'device', 'kentang', 'pensi', 'pubg']",parah patah musuh butuh device ringan biar pakai device kentang pensi pubg,5.474940776824951,17.29436492919922,0,0
kenapa ya padahal suhunya baik internal baik jaringan baik kok lag tidak lama sih lag nya bentar lagi ilang tapi bentar lagi balik lagi perbaiki padahal dulu pas waktu even ocean place lancar lancar aja kok gin,1,Negatif,"['kenapa', 'ya', 'padahal', 'suhunya', 'baik', 'internal', 'baik', 'jaringan', 'baik', 'kok', 'lag', 'tidak', 'lama', 'sih', 'lag', 'nya', 'bentar', 'lagi', 'ilang', 'tapi', 'bentar', 'lagi', 'balik', 'lagi', 'perbaiki', 'padahal', 'dulu', 'pas', 'waktu', 'even', 'ocean', 'place', 'lancar', 'lancar', 'aja', 'kok', 'gin']","['kenapa', 'ya', 'padahal', 'suhu', 'baik', 'internal', 'baik', 'jaring', 'baik', 'kok', 'lag', 'tidak', 'lama', 'sih', 'lag', 'nya', 'bentar', 'lagi', 'ilang', 'tapi', 'bentar', 'lagi', 'balik', 'lagi', 'perbaiki', 'padahal', 'dulu', 'pas', 'waktu', 'even', 'ocean', 'place', 'lancar', 'lancar', 'aja', 'kok', 'gin']","['suhu', 'internal', 'jaring', 'lag', 'sih', 'lag', 'nya', 'bentar', 'ilang', 'bentar', 'perbaiki', 'pas', 'even', 'ocean', 'place', 'lancar', 'lancar', 'aja', 'gin']","['suhu', 'internal', 'jaring', 'lag', 'sih', 'lag', 'bentar', 'ilang', 'bentar', 'even', 'ocean', 'place', 'lancar', 'lancar', 'gin']",suhu internal jaring lag sih lag bentar ilang bentar even ocean place lancar lancar gin,4.167730808258057,15.636528968811035,5,0
sejak update jadi banyak bug fps drop juga,1,Negatif,"['sejak', 'update', 'jadi', 'banyak', 'bug', 'fps', 'drop', 'juga']","['sejak', 'update', 'jadi', 'banyak', 'bug', 'fps', 'drop', 'juga']","['update', 'bug', 'fps', 'drop']","['bug', 'fps', 'drop']",bug fps drop,6.8822174072265625,16.802120208740234,2,0
update sekarang malah banyak bug audio saya main dari payah sejak ada krafton mending saya main coc yang tidak ada voice changer nya sekalian konsisten dalam developer nya lagi,1,Negatif,"['update', 'sekarang', 'malah', 'banyak', 'bug', 'audio', 'saya', 'main', 'dari', 'payah', 'sejak', 'ada', 'krafton', 'mending', 'saya', 'main', 'coc', 'yang', 'tidak', 'ada', 'voice', 'changer', 'nya', 'sekalian', 'konsisten', 'dalam', 'developer', 'nya', 'lagi']","['update', 'sekarang', 'malah', 'banyak', 'bug', 'audio', 'saya', 'main', 'dari', 'payah', 'sejak', 'ada', 'krafton', 'mending', 'saya', 'main', 'coc', 'yang', 'tidak', 'ada', 'voice', 'changer', 'nya', 'sekalian', 'konsisten', 'dalam', 'developer', 'nya', 'lagi']","['update', 'bug', 'audio', 'main', 'payah', 'krafton', 'mending', 'main', 'coc', 'voice', 'changer', 'nya', 'konsisten', 'developer', 'nya']","['bug', 'audio', 'payah', 'krafton', 'mending', 'coc', 'voice', 'changer', 'konsisten', 'developer']",bug audio payah krafton mending coc voice changer konsisten developer,4.284938812255859,15.647598266601562,2,0
maen di event saat late game selalu frame parah,1,Negatif,"['maen', 'di', 'event', 'saat', 'late', 'game', 'selalu', 'frame', 'parah']","['maen', 'di', 'event', 'saat', 'late', 'game', 'selalu', 'frame', 'parah']","['maen', 'event', 'late', 'game', 'frame', 'parah']","['maen', 'late', 'frame', 'parah']",maen late frame parah,6.127326965332031,15.23038101196289,1,0
pubg new state turut lebih menarik kembalikan pubg yang dulu saya baru main lagi tapi malah kek ff sekarang,2,Negatif,"['pubg', 'new', 'state', 'turut', 'lebih', 'menarik', 'kembalikan', 'pubg', 'yang', 'dulu', 'saya', 'baru', 'main', 'lagi', 'tapi', 'malah', 'kek', 'ff', 'sekarang']","['pubg', 'new', 'state', 'turut', 'lebih', 'tarik', 'kembali', 'pubg', 'yang', 'dulu', 'saya', 'baru', 'main', 'lagi', 'tapi', 'malah', 'kek', 'ff', 'sekarang']","['pubg', 'new', 'state', 'tarik', 'pubg', 'main', 'kek', 'ff']","['pubg', 'new', 'state', 'tarik', 'pubg', 'kek', 'ff']",pubg new state tarik pubg kek ff,1.5738048553466797,17.613996505737305,0,7
ini mic nya kok bug ya setelah update tolong lah developer sampai sekarang tidak bisa mic ku di pakai kayak mana lah nih game,1,Negatif,"['ini', 'mic', 'nya', 'kok', 'bug', 'ya', 'setelah', 'update', 'tolong', 'lah', 'developer', 'sampai', 'sekarang', 'tidak', 'bisa', 'mic', 'ku', 'di', 'pakai', 'kayak', 'mana', 'lah', 'nih', 'game']","['ini', 'mic', 'nya', 'kok', 'bug', 'ya', 'setelah', 'update', 'tolong', 'lah', 'developer', 'sampai', 'sekarang', 'tidak', 'bisa', 'mic', 'ku', 'di', 'pakai', 'kayak', 'mana', 'lah', 'nih', 'game']","['mic', 'nya', 'bug', 'update', 'developer', 'mic', 'ku', 'pakai', 'kayak', 'nih', 'game']","['mic', 'bug', 'developer', 'mic', 'ku', 'pakai', 'kayak', 'nih']",mic bug developer mic ku pakai kayak nih,4.054061412811279,14.807831764221191,2,0
bug frame di zona akhirnya tolong di fix,1,Negatif,"['bug', 'frame', 'di', 'zona', 'akhirnya', 'tolong', 'di', 'fix']","['bug', 'frame', 'di', 'zona', 'akhirnya', 'tolong', 'di', 'fix']","['bug', 'frame', 'zona', 'fix']","['bug', 'frame', 'zona', 'fix']",bug frame zona fix,5.67299747467041,15.519951820373535,1,0
update pubg sekarang makin parah main game walaupun jaringan bagus selalu sering server tidak respon,2,Negatif,"['update', 'pubg', 'sekarang', 'makin', 'parah', 'main', 'game', 'walaupun', 'jaringan', 'bagus', 'selalu', 'sering', 'server', 'tidak', 'respon']","['update', 'pubg', 'sekarang', 'makin', 'parah', 'main', 'game', 'walaupun', 'jaring', 'bagus', 'selalu', 'sering', 'server', 'tidak', 'respon']","['update', 'pubg', 'parah', 'main', 'game', 'jaring', 'bagus', 'server', 'respon']","['pubg', 'parah', 'jaring', 'server', 'respon']",pubg parah jaring server respon,1.8025087118148804,16.14034652709961,4,0
saya bermain selalu off mic tindak pernah menyerang teman sendiri saya juga tidak pakai aplikasi apa kenapa kena ban selama jam cuma sedikit kecewa masak perusahan game sebesar ini bisa percaya dengan report pemain lain hanya karena kalah kill mungkin coba lebih di perbaiki lagi,1,Negatif,"['saya', 'bermain', 'selalu', 'off', 'mic', 'tindak', 'pernah', 'menyerang', 'teman', 'sendiri', 'saya', 'juga', 'tidak', 'pakai', 'aplikasi', 'apa', 'kenapa', 'kena', 'ban', 'selama', 'jam', 'cuma', 'sedikit', 'kecewa', 'masak', 'perusahan', 'game', 'sebesar', 'ini', 'bisa', 'percaya', 'dengan', 'report', 'pemain', 'lain', 'hanya', 'karena', 'kalah', 'kill', 'mungkin', 'coba', 'lebih', 'di', 'perbaiki', 'lagi']","['saya', 'main', 'selalu', 'off', 'mic', 'tindak', 'pernah', 'serang', 'teman', 'sendiri', 'saya', 'juga', 'tidak', 'pakai', 'aplikasi', 'apa', 'kenapa', 'kena', 'ban', 'selama', 'jam', 'cuma', 'sedikit', 'kecewa', 'masak', 'usah', 'game', 'sebesar', 'ini', 'bisa', 'percaya', 'dengan', 'report', 'main', 'lain', 'hanya', 'karena', 'kalah', 'kill', 'mungkin', 'coba', 'lebih', 'di', 'perbaiki', 'lagi']","['main', 'off', 'mic', 'tindak', 'serang', 'teman', 'pakai', 'aplikasi', 'kena', 'ban', 'jam', 'kecewa', 'masak', 'game', 'percaya', 'report', 'main', 'kalah', 'kill', 'coba', 'perbaiki']","['mic', 'tindak', 'serang', 'teman', 'pakai', 'aplikasi', 'kena', 'ban', 'jam', 'kecewa', 'masak', 'percaya', 'report', 'kalah', 'kill', 'coba']",mic tindak serang teman pakai aplikasi kena ban jam kecewa masak percaya report kalah kill coba,3.9217636585235596,17.99254608154297,5,5
update nya tolong di sempurnakan lagi soalnya frame parah pas last circle,2,Negatif,"['update', 'nya', 'tolong', 'di', 'sempurnakan', 'lagi', 'soalnya', 'frame', 'parah', 'pas', 'last', 'circle']","['update', 'nya', 'tolong', 'di', 'sempurna', 'lagi', 'soal', 'frame', 'parah', 'pas', 'last', 'circle']","['update', 'nya', 'sempurna', 'frame', 'parah', 'pas', 'last', 'circle']","['sempurna', 'frame', 'parah', 'last', 'circle']",sempurna frame parah last circle,5.99575662612915,15.309557914733887,1,0
setelah update malah kesal banyak bot orangnya cuma sampai squad aja,1,Negatif,"['setelah', 'update', 'malah', 'kesal', 'banyak', 'bot', 'orangnya', 'cuma', 'sampai', 'squad', 'aja']","['setelah', 'update', 'malah', 'kesal', 'banyak', 'bot', 'orang', 'cuma', 'sampai', 'squad', 'aja']","['update', 'kesal', 'bot', 'orang', 'squad', 'aja']","['kesal', 'bot', 'orang', 'squad']",kesal bot orang squad,3.1728663444519043,17.88677406311035,5,0
ini habis update jadi frame parah ya tidak cuma saya doang temen tim random juga sama frame parah dah saya lapor pas di game bom di perbaiki mohon cepat di perbaiki,1,Negatif,"['ini', 'habis', 'update', 'jadi', 'frame', 'parah', 'ya', 'tidak', 'cuma', 'saya', 'doang', 'temen', 'tim', 'random', 'juga', 'sama', 'frame', 'parah', 'dah', 'saya', 'lapor', 'pas', 'di', 'game', 'bom', 'di', 'perbaiki', 'mohon', 'cepat', 'di', 'perbaiki']","['ini', 'habis', 'update', 'jadi', 'frame', 'parah', 'ya', 'tidak', 'cuma', 'saya', 'doang', 'temen', 'tim', 'random', 'juga', 'sama', 'frame', 'parah', 'dah', 'saya', 'lapor', 'pas', 'di', 'game', 'bom', 'di', 'perbaiki', 'mohon', 'cepat', 'di', 'perbaiki']","['habis', 'update', 'frame', 'parah', 'doang', 'temen', 'tim', 'random', 'frame', 'parah', 'dah', 'lapor', 'pas', 'game', 'bom', 'perbaiki', 'mohon', 'cepat', 'perbaiki']","['habis', 'frame', 'parah', 'doang', 'temen', 'random', 'frame', 'parah', 'dah', 'lapor', 'bom', 'mohon', 'cepat']",habis frame parah doang temen random frame parah dah lapor bom mohon cepat,6.2813401222229,15.227368354797363,1,0
tolong di perbaiki seru punya hp tidak punya gyro ingin guna keyboard mouse tidak support,1,Negatif,"['tolong', 'di', 'perbaiki', 'seru', 'punya', 'hp', 'tidak', 'punya', 'gyro', 'ingin', 'guna', 'keyboard', 'mouse', 'tidak', 'support']","['tolong', 'di', 'perbaiki', 'seru', 'punya', 'hp', 'tidak', 'punya', 'gyro', 'ingin', 'guna', 'keyboard', 'mouse', 'tidak', 'support']","['perbaiki', 'seru', 'hp', 'gyro', 'keyboard', 'mouse', 'support']","['seru', 'gyro', 'keyboard', 'mouse', 'support']",seru gyro keyboard mouse support,3.392594575881958,18.754016876220703,5,1
sejak update setiap ada pesawat smoke dan zona mulai mengecil selalu frame drop dan termasuk frame drop parah bisa sampai fps tidak playable tolong perbaiki segera karena sangat berpengaruh terhadap kelancaran permainan,1,Negatif,"['sejak', 'update', 'setiap', 'ada', 'pesawat', 'smoke', 'dan', 'zona', 'mulai', 'mengecil', 'selalu', 'frame', 'drop', 'dan', 'termasuk', 'frame', 'drop', 'parah', 'bisa', 'sampai', 'fps', 'tidak', 'playable', 'tolong', 'perbaiki', 'segera', 'karena', 'sangat', 'berpengaruh', 'terhadap', 'kelancaran', 'permainan']","['sejak', 'update', 'setiap', 'ada', 'pesawat', 'smoke', 'dan', 'zona', 'mulai', 'kecil', 'selalu', 'frame', 'drop', 'dan', 'termasuk', 'frame', 'drop', 'parah', 'bisa', 'sampai', 'fps', 'tidak', 'playable', 'tolong', 'perbaiki', 'segera', 'karena', 'sangat', 'pengaruh', 'terhadap', 'lancar', 'main']","['update', 'pesawat', 'smoke', 'zona', 'frame', 'drop', 'frame', 'drop', 'parah', 'fps', 'playable', 'perbaiki', 'pengaruh', 'lancar', 'main']","['pesawat', 'smoke', 'zona', 'frame', 'drop', 'frame', 'drop', 'parah', 'fps', 'playable', 'pengaruh', 'lancar']",pesawat smoke zona frame drop frame drop parah fps playable pengaruh lancar,6.845328330993652,15.9215669631958,1,0
